class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
RhTop,0.497464955,0.402568251,0.014096139,0.998248935,0.50663048,0.392237157,0.052608244,0.998555481,0.50770998,0.392344385,0.05241634,0.99852103,0.508954346,0.392507076,0.052398339,0.998427868,0.500750363,0.388840079,0.043268591,0.998965859,0.496899188,0.386365741,0.043008067,0.998937905,0.494152904,0.384499878,0.042761989,0.999351084,0.499544978,0.389641136,0.205414712,0.996314824,0.477643967,0.380010992,0.162096307,0.998824537,0.487802774,0.407310814,0.068346851,0.994353533,0.477473497,0.402371645,0.054970093,0.997935653,0.489339113,0.427133828,0.186681211,0.995737076,0.354723871,0.386548907,0.160996944,0.999884486,0.429793626,0.42334044,-0.003033451,0.871963024,0.243802771,0.406033158,-0.018657334,0.978094161,0.353578985,0.363423496,-0.181528285,0.909087658,0.31015256,0.354363352,-0.281168789,0.985341251,0.341281652,0.348689437,-0.224249706,0.846321464,0.324397981,0.339263439,-0.333301485,0.970213115,0.345903814,0.344401926,-0.201053366,0.829809248,0.329018652,0.336267829,-0.31927368,0.967820466,0.349104911,0.350533009,-0.175978526,0.776221871,0.327699661,0.342306525,-0.281953126,0.956172347,0.339865565,0.53472954,0.10228128,0.998472273,0.257321388,0.518925369,-0.102394849,0.999544084,0.383105993,0.618835032,-0.168642908,0.822358131,0.298810244,0.610963106,-0.422693878,0.982757092,0.334850192,0.71850729,-0.26219514,0.824692428,0.309886217,0.725710869,-0.481949687,0.97401166,0.3149921,0.741760552,-0.279301316,0.840105236,0.296962917,0.751101315,-0.494280189,0.938986242,0.413305014,0.750205517,-0.44430843,0.88906467,0.38396433,0.752840281,-0.696349859,0.968928277
RhTop,0.492052615,0.39732495,0.014822982,0.999073029,0.503237724,0.388353914,0.055660326,0.999010086,0.504654348,0.388816983,0.055484075,0.998937905,0.506220758,0.389338017,0.055488948,0.999001563,0.496574342,0.384776235,0.050580736,0.999258578,0.491997957,0.382259458,0.050331712,0.999209881,0.489504367,0.380898714,0.05007929,0.999549448,0.498073041,0.388732105,0.210803241,0.997390687,0.475105286,0.378992409,0.187561169,0.999011874,0.485807776,0.404123932,0.068341278,0.996025681,0.47505486,0.398699611,0.060886186,0.998267412,0.491916835,0.425857782,0.186810747,0.997620046,0.353974611,0.38596034,0.186233804,0.999825656,0.439723283,0.42006287,-0.008064001,0.947416544,0.239178866,0.399662644,0.013395845,0.985494614,0.355934918,0.358460188,-0.173859715,0.947963655,0.312010497,0.351065159,-0.236723319,0.985000253,0.341814637,0.34278968,-0.22023119,0.882046342,0.328430921,0.335299015,-0.29096958,0.965424597,0.346664548,0.338584036,-0.195414007,0.867852986,0.333244085,0.332698047,-0.274326533,0.96220237,0.350641519,0.345436931,-0.1679115,0.819940686,0.332181394,0.338716835,-0.237379208,0.949755073,0.342629075,0.53448385,0.097010992,0.998831093,0.259515345,0.520612895,-0.097241007,0.999459088,0.386064261,0.620588958,-0.165391818,0.777251363,0.304201394,0.614941657,-0.358142674,0.97481221,0.336983144,0.720889747,-0.256267786,0.789354265,0.31088981,0.725487888,-0.377879649,0.95279175,0.315456837,0.744216442,-0.273932546,0.803214312,0.295320839,0.750224292,-0.386548311,0.900278926,0.414121985,0.750010073,-0.446044892,0.860216379,0.385111839,0.750775158,-0.576082408,0.947045505
RhTop,0.503362775,0.397749037,0.068975501,0.999667525,0.511328518,0.388105035,0.113353558,0.999723613,0.512616754,0.388675302,0.113200568,0.999677658,0.513961256,0.389257103,0.113210648,0.999714077,0.504001439,0.383711815,0.104442865,0.9997949,0.49986136,0.381215334,0.104202226,0.999780476,0.496093482,0.379029185,0.103971414,0.999893188,0.502761781,0.387961596,0.276388943,0.999311686,0.478243828,0.376433462,0.234272987,0.999797523,0.492570728,0.403777748,0.124258868,0.998625517,0.481645942,0.397990555,0.111299336,0.999515057,0.486701846,0.424794048,0.247712478,0.998685062,0.357487559,0.385001749,0.227133751,0.99993217,0.439776927,0.417501599,0.069780231,0.951563716,0.243086815,0.39391768,0.053435717,0.990237772,0.356850654,0.354322195,-0.069013752,0.948639452,0.317685366,0.346361041,-0.180906206,0.98514241,0.34442547,0.338602662,-0.113657065,0.882080257,0.335346222,0.33347702,-0.23183918,0.960090041,0.350957364,0.335289031,-0.083743267,0.865658104,0.339782983,0.331452906,-0.211421907,0.95595628,0.353803247,0.341051579,-0.061227646,0.823536217,0.337634146,0.336110681,-0.17968452,0.943514049,0.340468138,0.533630133,0.1031285,0.999316216,0.262511551,0.516740084,-0.103327878,0.999674797,0.384122252,0.621759772,-0.178066134,0.718381107,0.306660652,0.609988809,-0.396140546,0.972261846,0.327439129,0.723246038,-0.312192172,0.744073153,0.308546841,0.727469921,-0.478978664,0.954950929,0.306453109,0.7473858,-0.333250731,0.783880949,0.294107914,0.752525985,-0.491493791,0.92114836,0.410427511,0.75050658,-0.51030463,0.851574302,0.391057998,0.754000187,-0.685970724,0.953330636
RhTop,0.491533548,0.397392601,-0.001848224,0.999279678,0.503496408,0.389281601,0.039124921,0.999266684,0.505457699,0.390330225,0.038961813,0.999170423,0.50757128,0.391446501,0.038962748,0.999243975,0.496000051,0.384111285,0.032639716,0.999453247,0.49280858,0.381793171,0.032411952,0.999392152,0.488969088,0.379264474,0.032168489,0.999680161,0.501115441,0.390772074,0.20224914,0.998192012,0.476238847,0.377186149,0.171528026,0.999398708,0.483212709,0.403582722,0.055276271,0.996913671,0.471566886,0.395539194,0.045573648,0.998885214,0.487056613,0.424068838,0.187895089,0.998445809,0.356636405,0.384139866,0.176709235,0.99990499,0.440493166,0.418313056,0.01047432,0.956373811,0.243098661,0.390034318,-0.008362304,0.991940081,0.361341506,0.352458864,-0.124371372,0.951790333,0.319649756,0.344792217,-0.2464955,0.985436976,0.350625038,0.337065071,-0.167473912,0.882354975,0.340652972,0.332392335,-0.299405456,0.959467828,0.356965244,0.333329558,-0.139508098,0.866422236,0.346069515,0.330688477,-0.273930848,0.955049753,0.359104931,0.338584065,-0.117135875,0.822644532,0.343787253,0.334624767,-0.243571758,0.941032469,0.339570999,0.533281207,0.099755056,0.998958468,0.261991322,0.516552508,-0.099979244,0.999513149,0.387599587,0.619053721,-0.192653373,0.764288008,0.309227824,0.609933555,-0.390846044,0.974891961,0.329770058,0.720181286,-0.320800334,0.761381209,0.309798777,0.725071609,-0.451605797,0.952591479,0.310369879,0.745366871,-0.341197997,0.803957403,0.29395932,0.751828909,-0.462752223,0.911737621,0.412471443,0.749277413,-0.512811542,0.856470108,0.386778057,0.751303852,-0.652394235,0.950874269
RhTop,0.487345248,0.394701749,-0.03818392,0.998793364,0.501387239,0.387464374,0.000937673,0.99873668,0.503712535,0.389024645,0.000761387,0.998567343,0.506165087,0.390729547,0.000748754,0.998650014,0.493493766,0.3813788,-0.005694594,0.999082685,0.490080655,0.378895253,-0.005917611,0.998987019,0.487042695,0.376897424,-0.00616115,0.999432981,0.500691175,0.39097634,0.162531674,0.9969607,0.476401746,0.376641363,0.131690308,0.998972058,0.48106876,0.402704149,0.019194495,0.995277643,0.468879163,0.393379897,0.009464542,0.998295844,0.489306986,0.425119191,0.150397986,0.997645199,0.358815223,0.384164929,0.141451046,0.999846101,0.444690943,0.420130044,-0.029889762,0.951327145,0.246018052,0.387253165,-0.046889052,0.990574539,0.36678201,0.34997499,-0.165308699,0.945801139,0.324821115,0.343135983,-0.289862037,0.981713831,0.35411185,0.334347248,-0.209295586,0.87309742,0.347583026,0.330339909,-0.342934757,0.951892436,0.360633433,0.330283552,-0.181551829,0.857637107,0.353078276,0.328042984,-0.319102019,0.947034597,0.362616569,0.335986525,-0.158174723,0.811093986,0.349897236,0.332891345,-0.287590861,0.931807399,0.341750413,0.535120368,0.092688948,0.998311043,0.261176139,0.519400775,-0.092850573,0.999215007,0.385725737,0.622449517,-0.169940099,0.761228502,0.30845046,0.612064779,-0.360936046,0.970567346,0.332185805,0.722260654,-0.274814934,0.731919825,0.309952468,0.725892842,-0.401381373,0.937234342,0.312022984,0.745555401,-0.29306975,0.765993178,0.293200821,0.750890791,-0.410509169,0.888010859,0.41211465,0.752230346,-0.458642453,0.821106434,0.384825021,0.751987994,-0.591990232,0.931479692
RhTop,0.48107478,0.394557685,-0.041810885,0.998748541,0.496542156,0.387276262,-0.007685379,0.998316407,0.499338508,0.388790756,-0.007850577,0.998089612,0.502093017,0.390426397,-0.007859885,0.998206377,0.48814106,0.381632417,-0.009183495,0.998773515,0.485316455,0.379521251,-0.009413777,0.998626232,0.482544452,0.377669215,-0.00968167,0.999248207,0.499795675,0.392550558,0.140957683,0.995438516,0.476110846,0.379114538,0.134028792,0.998445809,0.477351308,0.403772742,0.011770084,0.993853331,0.464706689,0.394921064,0.008904503,0.997782409,0.49034369,0.427151829,0.135829762,0.997056484,0.360574841,0.385390401,0.148643121,0.999834418,0.444875121,0.419582605,-0.039798599,0.943372071,0.251842827,0.386971384,-0.019651623,0.988261521,0.369297028,0.352283835,-0.169829354,0.934033394,0.326872945,0.342061758,-0.255378574,0.977696002,0.35725382,0.336903363,-0.210251883,0.853673458,0.348201632,0.330132842,-0.305121005,0.945629656,0.362846136,0.333773285,-0.184538439,0.835975528,0.353893787,0.328064203,-0.284039587,0.940315366,0.364478171,0.339005351,-0.162987173,0.783625841,0.350248128,0.332229108,-0.254341215,0.925962269,0.340844035,0.534216642,0.090500265,0.997594893,0.260769546,0.519994617,-0.090746708,0.999158263,0.388806909,0.620117486,-0.111132376,0.709246337,0.311683148,0.611585021,-0.318396002,0.974470019,0.340185344,0.72109431,-0.18258667,0.693185627,0.311105758,0.727346718,-0.323617697,0.945009351,0.318750948,0.742308915,-0.197117209,0.722236872,0.293362111,0.75071907,-0.329193145,0.894560516,0.417572558,0.751403332,-0.345625192,0.784707367,0.388134241,0.751939535,-0.495420516,0.933883548
RhTop,0.502118945,0.398372263,0.01624243,0.999230862,0.514044404,0.391764522,0.055017669,0.999126136,0.516090989,0.392990947,0.054855797,0.999018312,0.517986417,0.39426437,0.054850526,0.999145508,0.505146146,0.386207938,0.052061763,0.99933821,0.501235008,0.383907795,0.051834598,0.999232054,0.496509433,0.381420881,0.051577665,0.999616623,0.508770347,0.393432021,0.2042142,0.997634649,0.481516808,0.3795394,0.190174997,0.999184072,0.492424518,0.405183166,0.067653388,0.995717466,0.479737014,0.397013098,0.062695697,0.998488784,0.491621137,0.426727086,0.177373528,0.997724593,0.366335452,0.38716349,0.200959772,0.999853969,0.442170113,0.413264126,0.014214991,0.94020313,0.255330652,0.387701422,0.054324523,0.987202704,0.369135171,0.34955439,-0.093696319,0.925079942,0.329584241,0.342476487,-0.153073788,0.9724769,0.358037949,0.334491014,-0.131317079,0.837210655,0.351206183,0.330539525,-0.197981998,0.930676997,0.36356017,0.331330597,-0.107963845,0.817859948,0.356189311,0.328213274,-0.17511107,0.924355865,0.364764452,0.336444139,-0.087867692,0.764889061,0.352576017,0.331833363,-0.15128158,0.908117354,0.345337063,0.533927798,0.089381039,0.998223841,0.264198601,0.519159794,-0.089656301,0.999377072,0.391484946,0.6211254,-0.135799602,0.731968641,0.309963346,0.610027671,-0.356043637,0.974794865,0.340461373,0.72129631,-0.230919257,0.730007589,0.313414305,0.725307167,-0.394830585,0.950698614,0.318775237,0.743154347,-0.247882441,0.736892283,0.295517027,0.749517262,-0.403416514,0.903033495,0.417245865,0.752952337,-0.408704251,0.8160519,0.390076488,0.752790749,-0.583832502,0.943971992
RhTop,0.514262795,0.397935361,0.178500235,0.999851823,0.518633842,0.388991028,0.166471675,0.999886632,0.516610026,0.386986703,0.166481301,0.999858022,0.51448977,0.384709686,0.166434646,0.999891639,0.521759748,0.391447872,0.12044315,0.999930024,0.522045135,0.391433567,0.120334722,0.999920845,0.522394955,0.391392976,0.120207891,0.999954104,0.496284068,0.375182271,0.132624328,0.999835134,0.508795083,0.385973603,-0.073602289,0.99993515,0.498724818,0.397925705,0.176275417,0.999812782,0.501326323,0.400677592,0.115619987,0.999898553,0.386576384,0.373975188,0.225273684,0.999531865,0.469621837,0.42825827,-0.234299794,0.999985576,0.376641214,0.406804234,0.465275645,0.118910626,0.446201295,0.498549193,-0.145728305,0.971915781,0.434533834,0.416620642,0.689111948,0.021679046,0.499300838,0.559297979,0.117567934,0.623356342,0.439357787,0.418375224,0.728158832,0.021080561,0.51602447,0.576312482,0.119417541,0.580000997,0.451824874,0.415754408,0.706563056,0.020676294,0.527739823,0.567003012,0.127749592,0.569779456,0.453902781,0.417271852,0.684429646,0.022357145,0.517822623,0.559594631,0.130492389,0.466742963,0.275951594,0.516052723,0.172392502,0.999667525,0.335714847,0.528786659,-0.172435462,0.999924302,0.317352921,0.616119802,0.345235378,0.369281471,0.368930757,0.627695858,-0.075087063,0.983199477,0.315750331,0.70705694,0.585730433,0.636569738,0.331451237,0.728480518,0.069677986,0.980032623,0.295221329,0.72725898,0.606612504,0.688200891,0.308521539,0.745215237,0.08351706,0.940320551,0.349228412,0.734892547,0.574203312,0.687017977,0.405196607,0.750250638,0.034163617,0.960484564
RhTop,0.51164782,0.393432826,0.260780036,0.999869227,0.515117288,0.383887053,0.240411818,0.999930024,0.512347102,0.381760269,0.240427896,0.999915004,0.509144187,0.379263759,0.240436018,0.999922395,0.52032131,0.386698395,0.206034213,0.999948144,0.521480858,0.386857659,0.205982819,0.99993968,0.52256453,0.387049675,0.205855846,0.999958396,0.493245393,0.371113688,0.176513806,0.99986577,0.511425972,0.384251118,0.021423204,0.999940634,0.495938987,0.393619537,0.248549849,0.999840379,0.502301037,0.39727053,0.202680245,0.999916077,0.368061811,0.371913671,0.199575037,0.999675751,0.47704798,0.421802729,-0.100246571,0.99998188,0.317828625,0.404104441,0.404817164,0.502424419,0.433036089,0.481685072,0.057782874,0.784520864,0.384089738,0.411132723,0.651958764,0.032788023,0.437967896,0.50510484,0.366454393,0.133586586,0.390386403,0.412082583,0.685384989,0.025981728,0.438291878,0.51272136,0.392593533,0.135798126,0.405634671,0.411082357,0.672278643,0.026227606,0.443070859,0.504486978,0.391391724,0.13360779,0.407402068,0.412762493,0.65051496,0.02953469,0.43859902,0.500376046,0.376398057,0.11368347,0.28167963,0.511160135,0.13286452,0.999430954,0.350250393,0.522870779,-0.13302283,0.999953747,0.309732795,0.613741875,0.324073851,0.463853449,0.364356607,0.633398533,-0.106463626,0.991173685,0.31643346,0.699893653,0.539161503,0.656962872,0.342357367,0.732681572,-0.095063992,0.988114595,0.287714422,0.716799796,0.559173346,0.693805635,0.310770005,0.741502762,-0.096357733,0.971573353,0.343639702,0.717334569,0.538555682,0.574952304,0.412534982,0.75085181,-0.165074036,0.956572473
RhTop,0.516919494,0.393569797,0.304596841,0.999798715,0.520251691,0.383872896,0.280524671,0.999866843,0.517818213,0.38212347,0.280541658,0.999872208,0.515124798,0.380220085,0.280574381,0.999877691,0.524434745,0.386040539,0.251887232,0.999879003,0.525153697,0.386030525,0.251859486,0.999871612,0.52570796,0.386066109,0.251761496,0.999893308,0.49653548,0.371440798,0.207020581,0.999808729,0.515103221,0.383359164,0.076673523,0.999794066,0.502390623,0.394770712,0.289229482,0.999587357,0.506934226,0.39712891,0.250277847,0.999711335,0.361642897,0.36831367,0.185165823,0.999735296,0.484644175,0.418847591,-0.019564398,0.999950886,0.281736434,0.39380154,0.391659737,0.918338716,0.433061808,0.469707876,0.051332686,0.695908189,0.350216419,0.404273659,0.669093609,0.03613887,0.430778235,0.446945578,0.273190141,0.049834378,0.365474522,0.407210708,0.70864284,0.026233671,0.43181318,0.445371538,0.306603462,0.052927703,0.379183799,0.408498436,0.700741231,0.026572583,0.429065585,0.435712695,0.314375073,0.051988583,0.377246469,0.408820242,0.671775937,0.032891404,0.426603109,0.43520084,0.286562651,0.044697043,0.283203244,0.510497212,0.111997753,0.999220133,0.353198826,0.522977471,-0.112113729,0.999913573,0.300535381,0.609236121,0.264255285,0.885809779,0.399329752,0.614150643,-0.082942784,0.997800529,0.316706866,0.697539389,0.400001645,0.871664584,0.34580645,0.719042301,-0.110775381,0.994639337,0.298342526,0.717128813,0.413636833,0.889207482,0.318532497,0.733445346,-0.113675706,0.990787089,0.337641656,0.710648835,0.422500253,0.607864261,0.413700819,0.751087666,-0.13466236,0.959694624
RhTop,0.512997866,0.384609312,0.37660104,0.999899983,0.515255094,0.375784487,0.343157411,0.999940395,0.511942863,0.373704106,0.34321472,0.999944925,0.508292556,0.371424347,0.343239814,0.999936581,0.52123189,0.378725916,0.32387808,0.99994123,0.522391438,0.379006952,0.323879004,0.999944091,0.523370862,0.379378796,0.323886424,0.999941587,0.491320103,0.365332514,0.234196022,0.999938607,0.509737015,0.376889944,0.144765303,0.99991262,0.494812965,0.384641737,0.348835945,0.999716103,0.500179708,0.384885192,0.321643502,0.99976331,0.358790576,0.367334276,0.181620777,0.999792516,0.490563393,0.415748745,0.059226483,0.999902248,0.27670306,0.387851387,0.411395878,0.939613044,0.442550093,0.4376252,0.104083925,0.35866636,0.358978689,0.390110224,0.722955167,0.076544471,0.427010983,0.403140098,0.296162993,0.043414716,0.373794526,0.389763802,0.76311326,0.063690677,0.425749779,0.398611754,0.331758827,0.0599682,0.385324538,0.392482638,0.754133463,0.065712869,0.419556379,0.39177236,0.340181112,0.061014321,0.383246303,0.394264102,0.727001071,0.077309623,0.417451799,0.392730951,0.308846146,0.054476574,0.285991311,0.508944154,0.076923452,0.999843955,0.362377584,0.522196174,-0.077354372,0.99995327,0.294024169,0.612532139,0.178699568,0.985635638,0.408439994,0.612701654,0.016506212,0.997393012,0.288891256,0.705116332,0.186318576,0.968382657,0.353783399,0.716588795,-0.036694806,0.995828569,0.304663599,0.724995136,0.190213263,0.979482234,0.329798758,0.729033709,-0.038046058,0.994053543,0.315562516,0.72780323,0.190645665,0.675703883,0.413609684,0.751449823,-0.038429085,0.931556642
RhTop,0.505831718,0.384078056,0.376464158,0.999920607,0.508115113,0.374619573,0.343354493,0.999946713,0.504924774,0.372380406,0.343408227,0.999951243,0.50151664,0.370043904,0.343461215,0.999942064,0.514142811,0.377817988,0.328315705,0.999946237,0.515636384,0.378085613,0.32832846,0.999948263,0.517097652,0.37841621,0.328338087,0.999941707,0.48612234,0.364401102,0.226112023,0.999939322,0.507397115,0.376072973,0.155964285,0.999927998,0.490100324,0.383586615,0.344698846,0.999657989,0.497704923,0.387267381,0.323108137,0.999731958,0.357278883,0.368222862,0.15911831,0.999710143,0.485212088,0.411296487,0.088400297,0.999861956,0.273926944,0.384345204,0.37837255,0.938655853,0.430375606,0.421072602,0.209336445,0.192750201,0.337582916,0.366539955,0.67825973,0.252242565,0.392854333,0.38254264,0.495703846,0.076082051,0.343189865,0.362402797,0.711515486,0.222065359,0.3875314,0.376085281,0.542788148,0.108502984,0.352266103,0.362581342,0.705677688,0.22928153,0.379699886,0.3712008,0.540482163,0.113295071,0.361472011,0.367972523,0.682954133,0.246647969,0.377778888,0.37308225,0.505809546,0.10443379,0.290700227,0.511857092,0.057475656,0.999898672,0.371458322,0.520489216,-0.058190662,0.999957085,0.295564294,0.611842573,0.149121955,0.983919799,0.40907377,0.614349902,0.06707672,0.992388308,0.284144342,0.703392327,0.101379953,0.971704364,0.369627059,0.711315811,-0.009608101,0.992188454,0.300661355,0.722588241,0.100455731,0.983842611,0.348507196,0.721652925,-0.012753881,0.990268469,0.304361939,0.72719264,0.095504932,0.748644471,0.418449134,0.749855995,-0.014257559,0.915656567
RhTop,0.493531615,0.37579152,0.348640323,0.999983907,0.496856093,0.368118852,0.312858462,0.999987483,0.493397862,0.36614418,0.312942773,0.999986649,0.489215583,0.363991022,0.313029289,0.999984741,0.504844844,0.371460587,0.304919958,0.999988079,0.507117152,0.371831745,0.304914743,0.999987721,0.509364307,0.372245938,0.305003583,0.999987364,0.473305285,0.359893173,0.185132399,0.99998343,0.501507401,0.371758699,0.145555928,0.999985695,0.477550268,0.375144124,0.312658042,0.999920964,0.488449097,0.379317611,0.299897224,0.99995029,0.359597385,0.368156344,0.090543807,0.999893308,0.489005774,0.403321177,0.112548985,0.999962926,0.271384776,0.377545148,0.321511507,0.97241807,0.411359727,0.398815155,0.256951153,0.413676172,0.306737661,0.356228232,0.651991665,0.591189504,0.343803585,0.348685414,0.532724559,0.393714905,0.30891037,0.347766519,0.686010659,0.547581196,0.324674487,0.340184063,0.581109583,0.467745423,0.329769403,0.343305498,0.680795252,0.557796419,0.32237795,0.337919831,0.568010867,0.490499794,0.330233246,0.347950101,0.658570349,0.561235011,0.323473573,0.336985439,0.537581861,0.440906316,0.293080389,0.511795342,0.02238032,0.999971867,0.377297133,0.520001292,-0.02325584,0.999983549,0.297201186,0.616932094,0.094186239,0.9939574,0.409720927,0.609029651,0.119155273,0.994101584,0.294766188,0.709696949,-0.084992997,0.994045138,0.38227585,0.70530206,-0.045429673,0.996421099,0.313984126,0.724162757,-0.098024242,0.997149169,0.363728315,0.716138184,-0.056490779,0.994915843,0.312491834,0.743150473,-0.110047877,0.945176005,0.419859767,0.75019455,-0.056124315,0.968827009
RhTop,0.487115353,0.369455904,0.341333956,0.999977708,0.487683028,0.361253172,0.305593878,0.999983907,0.483942717,0.359634787,0.305703402,0.999981761,0.480227113,0.358135343,0.305779308,0.999976873,0.497232705,0.364382029,0.298788786,0.999981999,0.500008762,0.364908308,0.298784971,0.999980807,0.502601683,0.365482002,0.298895031,0.999979615,0.46653229,0.356598288,0.169344604,0.999973178,0.495773166,0.366475433,0.136636034,0.999976158,0.472777307,0.370705277,0.302515775,0.999854326,0.48421064,0.374516726,0.291752666,0.999900222,0.360536218,0.368054777,0.083475552,0.999726951,0.482691944,0.398858696,0.081752308,0.999897361,0.268300951,0.373612642,0.307566255,0.965662956,0.419185519,0.378990322,0.220067814,0.427553833,0.308846086,0.342935592,0.604384363,0.702755511,0.345381498,0.340153813,0.460151047,0.570389211,0.30624944,0.327575624,0.642486215,0.673188567,0.335494637,0.327050984,0.503469944,0.629611194,0.313915521,0.326305151,0.637390554,0.684085965,0.333707035,0.326678842,0.49218902,0.655247688,0.317661047,0.333405137,0.611140966,0.682306886,0.33577323,0.331512779,0.465393692,0.586753786,0.297984362,0.515556693,0.02062376,0.999975204,0.380834848,0.520597756,-0.021507939,0.999983907,0.299164623,0.619591296,0.12558271,0.99209094,0.408269763,0.606990755,0.106733695,0.98485142,0.311270952,0.703121364,-0.09265618,0.991389573,0.390566885,0.698136985,-0.111579455,0.992123425,0.318013042,0.717631161,-0.108593494,0.996325791,0.374260694,0.709514201,-0.127515182,0.990919948,0.317314148,0.737450302,-0.129888669,0.901329517,0.419786394,0.745570004,-0.152230531,0.934527934
RhTop,0.47794348,0.363874406,0.363041937,0.999971986,0.478173673,0.35561499,0.324306428,0.999976397,0.474261045,0.353831172,0.32440275,0.999976635,0.470550418,0.352249503,0.324492872,0.999967098,0.489338696,0.359055847,0.31673032,0.999971747,0.4929353,0.359607309,0.316708297,0.999973297,0.496313334,0.360194683,0.31676808,0.999967098,0.45748058,0.350983858,0.182120383,0.999961615,0.48955369,0.36110428,0.145619676,0.999967456,0.465207696,0.365217686,0.323775798,0.999853969,0.476881146,0.369036585,0.311615348,0.999872923,0.352561772,0.365101308,0.095069915,0.99974376,0.482602119,0.394164354,0.09030959,0.999826133,0.260065913,0.363327026,0.28503269,0.9708426,0.417437822,0.373283714,0.245838568,0.477662206,0.297990561,0.330155909,0.512492061,0.835391402,0.341961443,0.33133775,0.512541771,0.627723098,0.296848029,0.313484192,0.541629016,0.816017032,0.333685815,0.316603899,0.559508979,0.67819792,0.306464136,0.312023222,0.538544774,0.823007762,0.331130743,0.315891415,0.549179077,0.70028609,0.309921145,0.319762707,0.518907487,0.80896312,0.333960772,0.32154876,0.519370258,0.643534243,0.297915012,0.517384648,0.015064796,0.999987125,0.384656966,0.521238625,-0.016135747,0.99998045,0.300260544,0.622619331,0.113329537,0.997562885,0.408069015,0.605597615,0.206398696,0.990789652,0.307657778,0.709358513,-0.129680231,0.996163726,0.393798202,0.690996468,0.065255336,0.992224336,0.313209772,0.724010289,-0.147511676,0.998303294,0.380531996,0.704348743,0.058383826,0.992518425,0.31257692,0.744058311,-0.178168565,0.920044541,0.417130142,0.735276997,0.053111061,0.906875491
RhTop,0.469163954,0.359026194,0.251144737,0.999928236,0.469535232,0.349750161,0.209550381,0.999938011,0.465411693,0.348174691,0.209628478,0.999938846,0.461335868,0.346849114,0.209742606,0.9999156,0.481232226,0.353163123,0.203960449,0.999930978,0.485022604,0.353814274,0.203924775,0.999931812,0.488796592,0.354559302,0.203940615,0.99991405,0.447373986,0.347205967,0.07470239,0.999879241,0.483835816,0.356641442,0.046786141,0.999922991,0.455910951,0.361363322,0.21573621,0.999651432,0.469112664,0.365333438,0.206320703,0.999746978,0.348040223,0.366072297,0.009708292,0.999454796,0.479495794,0.393322587,0.016643178,0.999632597,0.254997194,0.357643217,0.169188082,0.961727977,0.411288798,0.367047071,0.195553765,0.425112844,0.298956186,0.316223085,0.347224504,0.885504007,0.339593351,0.321645916,0.475882739,0.64880991,0.296376109,0.302182108,0.361167789,0.873423934,0.332303941,0.302447379,0.516847253,0.701454759,0.30528748,0.301500916,0.351217985,0.880753219,0.330010146,0.301501721,0.50185132,0.727904677,0.30866468,0.307835728,0.348993719,0.865058601,0.330869228,0.310662299,0.479886025,0.684581637,0.301858097,0.517825127,0.018211724,0.999968171,0.389590263,0.519869685,-0.019304888,0.999959826,0.303580999,0.621970117,0.135500908,0.994011462,0.411517382,0.606215477,0.210505784,0.977929175,0.30812487,0.709150374,-0.065152846,0.990987837,0.402952909,0.6906299,0.111230247,0.982389331,0.307088733,0.727172196,-0.080126241,0.99568069,0.392193079,0.702989042,0.106055252,0.983101904,0.313933194,0.740199864,-0.118362077,0.874790013,0.423436999,0.734784424,0.088482268,0.855815947
